학교ID,학교명,학교급구분,설립일자_x,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드_x,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,제공기관코드,제공기관명,시도교육청코드_y,행정표준코드,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자_y,개교기념일,수정일자,급식메뉴
B000004533,서정초등학교,초등학교,2010-03-01,공립,본교,운영,경기도 고양시 덕양구 행신동 1097,경기도 고양시 덕양구 소원로 251,7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,2023-11-15,37.61434108,126.8488394,2024-03-22,C738100,청주대학교 지방교육재정연구원,J10,7621288,Seojeong Elementary School,초등학교,경기도,경기도고양교육지원청,공립,10534.0,경기도 고양시 덕양구 소원로 251,(행신동/서정초등학교),031-979-7503,http://www.seojeong.es.kr/,남여공학,031-979-7506,  ,N,해당없음,,전기,주간,20100301,20100301,20230615,타지역메뉴정보없음
B000010398,대성중학교,중학교,1954-05-01,공립,본교,운영,전북특별자치도 고창군 대산면 매산리 175-14,전북특별자치도 고창군 대산면 고산성로 29-11,8321000,전북특별자치도교육청,8452000,전북특별자치도고창교육지원청,2013-11-29,2023-11-15,35.33962782,126.6036331,2024-03-22,C738100,청주대학교 지방교육재정연구원,P10,8452051,Daeseong Middle School,중학교,전북특별자치도,전북특별자치도고창교육지원청,공립,56468.0,전북특별자치도 고창군 대산면 고산성로 29-11,대성중학교,063-562-8050,http://www.daeseong.ms.kr,남여공학,063-564-6211,  ,N,해당없음,,전기,주간,19540501,19540501,20230615,타지역메뉴정보없음
B000009541,세종중학교,중학교,2006-03-02,공립,본교,운영,경기도 여주시 교동 121-11,경기도 여주시 세종로 204-17,7530000,경기도교육청,7661000,경기도여주교육지원청,2013-11-29,2023-11-15,37.279512,127.6328214,2024-03-22,C738100,청주대학교 지방교육재정연구원,J10,7661072,Sejong Middle School,중학교,경기도,경기도여주교육지원청,공립,12650.0,경기도 여주시 세종로 204-17,(교동/ 세종중학교),031-884-6175,yjsejong-m.goeyj.kr,남여공학,031-884-6176,  ,N,해당없음,,전기,주간,20060301,20060301,20230615,타지역메뉴정보없음
B000004432,매류초등학교,초등학교,1958-04-01,공립,본교,운영,경기도 여주시 능서면 마래리 143,경기도 여주시 능서면 양화로 592,7530000,경기도교육청,7661000,경기도여주교육지원청,2013-11-29,2023-11-15,37.27353531,127.5582613,2024-03-22,C738100,청주대학교 지방교육재정연구원,J10,7661023,Maeryu Elementary School,초등학교,경기도,경기도여주교육지원청,공립,12647.0,경기도 여주시 세종대왕면 양화로 592,(능서면/ 매류초등학교),031-882-4359,https://maeryu-e.goeyj.kr,남여공학,031-881-0261,  ,N,일반계,,전기,주간,19570401,19570401,20230615,타지역메뉴정보없음
B000024007,보성초등학교,초등학교,1972-03-01,공립,본교,운영,충청남도 예산군 삽교읍 목리 1963,충청남도 예산군 삽교읍 예학로 127,8140000,충청남도교육청,8271000,충청남도예산교육지원청,2013-11-29,2023-11-15,36.66717761,126.6810228,2024-03-22,C738100,청주대학교 지방교육재정연구원,N10,8271022,Boseong Elementary School,초등학교,충청남도,충청남도예산교육지원청,공립,32416.0,충청남도 예산군 삽교읍 예학로 127,(삽교읍),041-338-2278,http://www.boseong.cnees.kr,남여공학,041-337-7705,,N,해당없음,,전기,주간,19720301,19720301,20230615,타지역메뉴정보없음
B000005381,석성초등학교,초등학교,1942-04-01,공립,본교,운영,충청북도 청주시 청원구 북이면 내둔리 381-2,충청북도 청주시 청원구 북이면 화상석성로 505,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2023-11-15,36.74945995,127.5136869,2024-03-22,C738100,청주대학교 지방교육재정연구원,M10,8011309,SukSung Elementary school,초등학교,충청북도,충청북도청주교육지원청,공립,28137.0,충청북도 청주시 청원구 북이면 화상석성로 505,(북이면),043-214-0329,http://school.cbe.go.kr/seoksung-e,남여공학,043-214-6264,  ,N,일반계,,전기,주간,19420401,19420401,20230615,타지역메뉴정보없음
B000011228,샛별중학교,중학교,1981-03-01,사립,본교,운영,경상남도 거창군 거창읍 중앙리 475,경상남도 거창군 거창읍 죽전4길 92,9010000,경상남도교육청,9211000,경상남도거창교육지원청,2013-11-29,2023-11-15,35.69450701,127.9111301,2024-03-22,C738100,청주대학교 지방교육재정연구원,S10,9211030,Saetbyeol Middle School,중학교,경상남도,거창교육지원청,사립,50128.0,경상남도 거창군 거창읍 죽전4길 92,(거창읍/ 샛별중학교),055-944-3754,http://www.saetbyeol-m.gne.go.kr/,남여공학,055-942-4098,  ,N,해당없음,,전기,주간,19801211,19801211,20230615,타지역메뉴정보없음
B000003226,광주양산초등학교,초등학교,1967-03-02,공립,본교,운영,광주광역시 북구 양산동 283-1,광주광역시 북구 연양로 33,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2023-11-15,35.20718682,126.8714608,2024-03-22,C738100,청주대학교 지방교육재정연구원,F10,7391078,Gwangju Yangsan Elementary School,초등학교,광주광역시,광주광역시동부교육지원청,공립,61074.0,광주광역시 북구 연양로 33,(양산동)양산초등학교,062-570-8802, http://k-yangsan.gen.es.kr,남여공학,062-570-8899,  ,N,일반계,,전기,주간,19651125,19670302,20230615,타지역메뉴정보없음
B000009504,마송중학교,중학교,2010-03-01,공립,본교,운영,경기도 김포시 통진읍 마송리 509,경기도 김포시 통진읍 서암로 7,7530000,경기도교육청,7771000,경기도김포교육지원청,2013-11-29,2023-11-15,37.68673882,126.5949647,2024-03-22,C738100,청주대학교 지방교육재정연구원,J10,7771103,Masong Middle School,중학교,경기도,경기도김포교육지원청,공립,10031.0,경기도 김포시 통진읍 서암로 7,/ 마송중학교 (통진읍),031-983-6845,http://www.masong.ms.kr,남여공학,031-983-6848,,N,해당없음,,전기,주간,20100301,20100301,20230615,타지역메뉴정보없음
B000011582,충북에너지고등학교,고등학교,1974-03-05,공립,본교,운영,충청북도 청주시 상당구 미원면 내산리 218-2,충청북도 청주시 상당구 미원면 미원초정로 27,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2023-11-15,36.63980192,127.6571478,2024-03-22,C738100,청주대학교 지방교육재정연구원,M10,8000310,Chungbuk Energy High School,고등학교,충청북도,충청북도교육청,공립,28198.0,충청북도 청주시 상당구 미원면 미원초정로 27,(미원면),043-290-7601/7602,www.cbenergy.hs.kr,남여공학,043-298-4008,특목고,N,해당없음,산업수요 맞춤형 고등학교,전기,주간,19740104,19740104,20230615,타지역메뉴정보없음
B000011674,고흥산업과학고등학교,고등학교,1951-10-05,공립,본교,운영,전라남도 고흥군 고흥읍 등암리 216,전라남도 고흥군 고흥읍 고흥로 1637-13,8490000,전라남도교육청,8591000,전라남도고흥교육지원청,2013-11-29,2023-11-15,34.60253833,127.275209,2024-03-22,C738100,청주대학교 지방교육재정연구원,Q10,8490323,Goheung Industry Science High School,고등학교,전라남도,전라남도교육청,공립,59542.0,전라남도 고흥군 고흥읍 고흥로 1637-13,(고흥읍/고흥산업과학고등학교),061-830-3000,http://goheungv.hs.jne.kr,남여공학,061-835-9337,특성화고,N,전문계,,전기,주간,19510831,19511005,20230615,타지역메뉴정보없음
B000005658,염티초등학교,초등학교,1937-06-20,공립,본교,운영,충청남도 아산시 염치읍 염성리 173,충청남도 아산시 염치읍 염치로 49,8140000,충청남도교육청,8181000,충청남도아산교육지원청,2013-11-29,2023-11-15,36.81663447,126.9781331,2024-03-22,C738100,청주대학교 지방교육재정연구원,N10,8181039,Yumti Elementary School,초등학교,충청남도,충청남도아산교육지원청,공립,31445.0,충청남도 아산시 염치읍 염치로 49,/ 염티초등학교 (염치읍),041-543-8005,yumti.cnees.kr,남여공학,041-544-3812,,N,해당없음,,전기,주간,19370620,19370620,20230615,타지역메뉴정보없음
B000010389,동계중학교,중학교,1968-03-02,공립,본교,운영,전북특별자치도 순창군 동계면 관전리 247,전북특별자치도 순창군 동계면 강동로 74,8321000,전북특별자치도교육청,8442000,전북특별자치도순창교육지원청,2013-11-29,2023-11-15,35.45004832,127.240649,2024-03-22,C738100,청주대학교 지방교육재정연구원,P10,8442038,Dong-gye Middle School,중학교,전북특별자치도,전북특별자치도순창교육지원청,공립,56029.0,전북특별자치도 순창군 동계면 강동로 74,동계중학교,063-652-4305,https://school.jbedu.kr/donkhi,남여공학,063-653-4873,  ,N,해당없음,,전기,주간,19990901,19990901,20230615,타지역메뉴정보없음
B000024711,서연초등학교,초등학교,2018-03-01,공립,본교,운영,경기도 화성시 장지동 82-1,경기도 화성시 동탄대로4가길 25,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2023-11-15,37.15976339,127.1137726,2024-03-22,C738100,청주대학교 지방교육재정연구원,J10,7679395,Seoyeon Elementary School,초등학교,경기도,경기도화성오산교육지원청,공립,18507.0,경기도 화성시 동탄대로4가길 25,(장지동/ 서연초등학교),031-5187-3800,http://seoyeon.es.kr/,남여공학,031-5187-3809,,N,,,전후기,주간,20180301,20180301,20230615,타지역메뉴정보없음
B000007792,칠원초등학교,초등학교,1906-10-08,공립,본교,운영,경상남도 함안군 칠원읍 구성리 730,경상남도 함안군 칠원읍 성내길 32,9010000,경상남도교육청,9131000,경상남도함안교육지원청,2013-11-29,2023-11-15,35.30638389,128.5193031,2024-03-22,C738100,청주대학교 지방교육재정연구원,S10,9131022,Chilwon Elementary School,초등학교,경상남도,함안교육지원청,공립,52023.0,경상남도 함안군 칠원읍 성내길 32,(칠원읍/ 칠원초등학교),055-587-0006,http://chilwon-p.gne.go.kr/,남여공학,055-586-1009,  ,N,해당없음,,전기,주간,19061008,19061008,20230615,타지역메뉴정보없음
B000006179,남원교룡초등학교,초등학교,1993-03-16,공립,본교,운영,전북특별자치도 남원시 향교동 740-2,전북특별자치도 남원시 광천남길 654,8321000,전북특별자치도교육청,8372000,전북특별자치도남원교육지원청,2013-11-29,2023-11-15,35.41665571,127.3782083,2024-03-22,C738100,청주대학교 지방교육재정연구원,P10,8372033,Namwon Gyo-ryong Elementary School,초등학교,전북특별자치도,전북특별자치도남원교육지원청,공립,55741.0,전북특별자치도 남원시 광천남길 654,남원교룡초등학교,063-626-2141,https://school.jbedu.kr/kyoryong/,남여공학,063-626-2143,  ,N,해당없음,,전기,주간,19930316,19930316,20230615,타지역메뉴정보없음
B000012490,상일고등학교,고등학교,2004-03-01,공립,본교,운영,경기도 부천시 원미구 상동 572-2,경기도 부천시 원미구 부흥로 13,7530000,경기도교육청,7581000,경기도부천교육지원청,2013-11-29,2024-03-11,37.49818386,126.7437111,2024-03-22,C738100,청주대학교 지방교육재정연구원,J10,7530616,Sangil High School,고등학교,경기도,경기도교육청,공립,14592.0,경기도 부천시 부흥로 13,(상동),032-226-7400,sih-h.goebc.kr,남여공학,032-321-9732,일반고,N,일반계,,전기,주간,20040301,20040301,20230615,타지역메뉴정보없음
B000005092,청령포초등학교,초등학교,1964-03-21,공립,본교,운영,강원특별자치도 영월군 영월읍 방절리 496-2번지,강원특별자치도 영월군 영월읍 청령포로 191,7801000,강원특별자치도교육청,7902000,강원특별자치도영월교육지원청,2013-11-29,2023-11-15,37.18034788,128.4414799,2024-03-22,C738100,청주대학교 지방교육재정연구원,K10,7902029,Chungyoungpo Elementary School,초등학교,강원특별자치도,강원특별자치도영월교육지원청,공립,26226.0,강원도 영월군 영월읍 청령포로 191,/ 청령포초등학교 (영월읍),033-373-0768,http://cheongryeongpo.gwe.es.kr,남여공학,033-373-4774,,N,일반계,,전기,주간,19640321,19690310,20230913,타지역메뉴정보없음
B000012096,한영고등학교,고등학교,1933-04-18,사립,본교,운영,서울특별시 강동구 상일동 166,서울특별시 강동구 동남로 832,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2023-11-15,37.54913153,127.1577731,2024-03-22,C738100,청주대학교 지방교육재정연구원,B10,7010258,Hanyoung High School,고등학교,서울특별시,서울특별시교육청,사립,5279.0,서울특별시 강동구 동남로 832,(상일동/ 한영고등학교),02-6954-1504,http://hanyoung.hs.kr,남여공학,02-6954-1244,일반고,N,일반계,,후기,주간,19330418,19330418,20230615,타지역메뉴정보없음
B000002086,서울교동초등학교,초등학교,1894-09-18,공립,본교,운영,서울특별시 종로구 경운동 2,서울특별시 종로구 삼일대로 446,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2023-11-15,37.57500567,126.9881513,2024-03-22,C738100,청주대학교 지방교육재정연구원,B10,7061058,Seoul Kyodong Elementary School,초등학교,서울특별시,서울특별시중부교육지원청,공립,3132.0,서울특별시 종로구 삼일대로 446,(경운동),02-765-2884,http://kyodong.sen.es.kr,남여공학,02-765-9876,,N,일반계,,전기,주간,18940918,18940918,20230615,타지역메뉴정보없음
B000006355,부안초등학교,초등학교,1912-05-01,공립,본교,운영,전북특별자치도 부안군 부안읍 동중리 173-3,전북특별자치도 부안군 부안읍 부풍로 29,8321000,전북특별자치도교육청,8462000,전북특별자치도부안교육지원청,2013-11-29,2023-11-15,35.72802981,126.7340266,2024-03-22,C738100,청주대학교 지방교육재정연구원,P10,8462029,Buan Elementary School,초등학교,전북특별자치도,전북특별자치도부안교육지원청,공립,56308.0,전북특별자치도 부안군 부안읍 부풍로 29,부안초등학교,063-580-6600,http://www.buani.es.kr,남여공학,063-583-0887,  ,N,해당없음,,전기,주간,19120501,19120501,20230615,타지역메뉴정보없음
B000023961,새론중학교,중학교,2016-03-01,공립,본교,운영,대구광역시 동구 신서동 1137,대구광역시 동구 이노밸리로 255,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2023-11-15,35.87917295,128.7250938,2024-03-22,C738100,청주대학교 지방교육재정연구원,D10,7251282,SAERON MIDDLE SCHOOL,중학교,대구광역시,대구광역시동부교육지원청,공립,41068.0,대구광역시 동구 이노밸리로 255,(신서동),053-233-5801,http://www.saeron.dge.ms.kr,남여공학,053-964-6464,,N,해당없음,,전기,주간,20160301,20161120,20230702,타지역메뉴정보없음
